source_year,domain,sentence_id,text,target,polarity
custom,custom,1395,Very friendly staff!!,staff,positive
custom,custom,730,Great views!!!!!,views,positive
custom,custom,1208,$10 endless apps,endless apps,positive
custom,custom,167,"Needs to be cleaned up
Nice salad bar
I was hoping for excellence but only average",salad bar,positive
custom,custom,315,Homemade style icecream with inventive and exceptionally tasty flavors.  Sorbet as well.  Even have Lactaid! Can't decide? Trailer Trash!,inventive and exceptionally tasty flavors,positive
custom,custom,431,Thursday - 1/2 price wine and fish & chip special,1/2 price,positive
custom,custom,991,"Pretty good pizza, not the best service.",service,negative
custom,custom,71,Clean bathrooms. So let the beers flow!,bathrooms,positive
custom,custom,31,Best steak tartare ever,steak tartare,positive
custom,custom,1729,The chicken shawarma platter is my favorite!,chicken shawarma platter,positive
custom,custom,1851,Mango mojito and tampiquena,tampiquena,neutral
custom,custom,1517,Split the Hammer between two people. Cheapest breakfast for two in town!  And really delicious!!!!,breakfast,positive
custom,custom,831,Sushi was okay for the price point. I would only recommend for byob+atmosphere,byob+atmosphere,positive
custom,custom,278,So just had take out again...I had the Dry Pepper Chicken AGAIN and it was just as delicious as the first time!!! My wife had the Penang Seafood Fried Rice which was out of this world!!! Love this place!!!!!,Penang Seafood Fried Rice,positive
custom,custom,857,This place is pretty awesome and looks like they really know their coffee.,coffee,positive
custom,custom,1833,Yay love fresh juice. Got The FOMO!,juice,positive
custom,custom,1754,Don't come in here expecting to leave with money because you will fall in love with everything and you WILL buy it!,it,positive
custom,custom,1270,I'm pretty sure that the waitress just changed my order.,my order,negative
custom,custom,1056,Try the Cuban sandwich.  Its pretty good for a sports bar!,sports bar,positive
custom,custom,1161,"After I posted this tip below, the owner or whoever probably related to this place send me a nasty message. Yes if you want to support people like this, go for it. They do charge the fee and people need to be aware of this. It is illegal and rude. 

=== 


Watch out for your receipt- they over charge people something called "" open food"". This is illegal and they owner shouldn't get away with this.",over charge,negative
custom,custom,162,Tuna with pepper jack is my fav!,Tuna with pepper jack,positive
custom,custom,1178,The mixed kabob sandwich is so so good. Meat is so tender and has a delicious spicy flavor.,Meat,positive
custom,custom,247,They have stepped up their game. Many more choices now including pho.  Much better than 6 months ago.,more choices including pho,positive
custom,custom,356,Great food/great price and the best coffee EVER!,coffee,positive
custom,custom,1449,Place your delivery/pickup order online to ensure you get what you ordered. The staff that takes the orders over the phone makes a lot of mistakes.,staff,negative
custom,custom,86,"The best nail salon around, both in appearance and professionalism.",professionalism,positive
custom,custom,1400,Beets with goat cheese and walnuts? A vegetable,Beets with goat cheese and walnuts,neutral
custom,custom,1347,Great food and atmosphere! Fresh and interesting menu. The Shrimp Tacos were great.,menu,positive
custom,custom,1188,"Good food, but was hoping for more flavor.  When i was there with my sister @ about 1:00 in the afternoon, the trash cans in the diningroom were full and we had to put our trash on top. Would like to try the catering so",catering,neutral
custom,custom,1441,Great food,food,positive
custom,custom,1819,"This place has pool tables,darts,bowling,table tennis, arcade games, and lots of pretty ebony women.",table tennis,neutral
custom,custom,475,"Listen well to the specials, as there are always sooo many. And stop them once you hear your favorite!!",specials,positive
custom,custom,1641,"They have always put in the effort to have variety of kids-friendly, coloring menus, along with complete lineup of crayons to keep the youngsters busy. Unfortunately that is about the only good thing to say about this place. Food tastes as plain as it appears; no creativity whatsoever, no spices, blended and dull. Coffee is simply a joke. Space is crowded so expect your table to be bumped regularly by passing people. Overall, absolutely overrated.",Coffee,negative
custom,custom,1192,"If you show a movie ticket, you get a free app. We showed a digital ticket on my phone for the movie we were heading to and it worked.",digital ticket,positive
custom,custom,136,Excellent fresh seafood!! Friendly staff!! Clean!! Great place for dinner.,clean,positive
custom,custom,467,Sooo small but the food is really good. And most importantly BYOB!,food,positive
custom,custom,1628,Beware as of November 2016 Chulicious is under new ownership and management!!! Please understand the CHU family is no longer involved whatsoever so the great service and delicious food that used to be is not guaranteed.,service,positive
custom,custom,307,"Good donuts, juicy chicken, and real friendly staff.",chicken,positive
custom,custom,1722,Great iced tea ok doughnuts ok breakfast sandwiches I just went there for my free iced tea,doughnuts,neutral
custom,custom,570,I can honestly say I've never had such disgusting overly sweet bar food.,bar food,negative
custom,custom,568,"The hummus appetizer is HUGE, and the falafel sandwich is what dreams are made of. Good ambiance here, too.",ambiance,positive
custom,custom,1587,Great beer list!,beer list,positive
custom,custom,1784,"Great place to grab a quick and yummy dinner. Made fresh and you cook it., not greasy like pizza parlors. Kids love it!",dinner,positive
custom,custom,1298,Great coffee...and Little Baby's ice-cream!!!,Little Baby's ice-cream,positive
custom,custom,47,The yum yum roll is delicious!,yum yum roll,positive
custom,custom,1584,"Terrible food, poor service but a lot of TVs   Being generous giving 2 stars.",service,negative
custom,custom,1839,Cornerstone Cafe: The new kid on the block! Checking out the new family friendly restaurant in New Town! Was told the onion tanglers are awesome and the burgers look huge.,onion tanglers,positive
custom,custom,1190,Dutch Crunch. Boom.,Dutch Crunch,positive
custom,custom,259,Love this place. Great rueben palm on tap cant be better,rueben palm on tap,positive
custom,custom,1305,"You MUST check these lights out! $2 donation per person to keep the garden going. Dog friendly, handicap accessible and plenty of parking.",garden,positive
custom,custom,1285,Nice vibe and awesome sushi,vibe,positive
custom,custom,1504,Chicken is delicious... and the baklava,baklava,neutral
custom,custom,940,Great upscale bar with live music.,bar,positive
custom,custom,1412,I can never get enough of their vegan seafood.,vegan seafood,positive
custom,custom,981,Kingfisher is not a Indian beer. Don't believe what the waiter claims. But good food.,Kingfisher,negative
custom,custom,1489,Great for the occasional boutique shopping need. Deli is the best for hot meals and baked goods. Salad bar is extensive. Cashiers are friendly.,Deli,positive
custom,custom,1279,Sit in the bar during happy hour for 1/2 price apps!,happy hour,neutral
custom,custom,254,Wings were pretty good.  Cheeseburger was average.,cheeseburger,neutral
custom,custom,302,Gets more crowded as the week goes by.,crowded,neutral
custom,custom,1196,I just LOVE this venue! Great history and architecture!!,history,positive
custom,custom,786,Chocolate croissants are pretty good... Add some good coffee...even better,coffee,positive
custom,custom,104,"It is now more of a restaurant then a bar. And I love that! Spanish style food and drink menu, salsa music playing in the background. Great atmosphere. Super clean. Friendly staff.Try the coconut mojitos (garnished with actual mini coconuts!) Or the Passion Fruit Margarita (yum!) New menu. Mainly Everything is Spanish style (rice and beans, tostones, maduros,etc). They have a larger dining area on the 2nd floor and an outdoor patio that's only accessible through the inside of the bar.",Passion Fruit Margarita,positive
custom,custom,123,The fondue is amazing and makes such special event!,fondue,positive
custom,custom,360,Cozy and friendly feel. Great grub and drinks.,drinks,positive
custom,custom,303,Great hamburgers!!! Exciting atmosphere - we actually went twice on this trip.,atmosphere,positive
custom,custom,1337,"today, i was informed if you get chili they provide a warm blanket.",provide a warm blanket,neutral
custom,custom,1257,"Good luck with this place. I had an emergency, called them 5 times and not able to get anyone. Left a VM yesterday at 8:30 AM, still no return call, next day at 5pm.",called them,negative
custom,custom,1142,Best steak ever! Get it medium rare and you won't regret it.,steak,positive
custom,custom,168,"Great ""sunset"" happy hour menu!",happy hour menu,positive
custom,custom,568,"The hummus appetizer is HUGE, and the falafel sandwich is what dreams are made of. Good ambiance here, too.",hummus appetizer,positive
custom,custom,847,Sippin Wine & Eatin Sushi,Sippin Wine,neutral
custom,custom,1868,BYOB. But there's a bar attached.,bar,neutral
custom,custom,1157,Get there early for brunch to secure a table plus get the food before they run out.,brunch,neutral
custom,custom,600,Bad start. Rude staff. Hope it gets better.,staff,negative
custom,custom,283,Do yourself a favour & have your sandwich on the sunflower bread! P.S. be prepared for it to be lined up out the door @ lunch.,sandwich on the sunflower bread,positive
custom,custom,940,Great upscale bar with live music.,upscale,positive
custom,custom,964,Half sandwich and smoothie is the perfect lunch!,smoothie,positive
custom,custom,674,"Excellent service, menu had plenty of options, great food, reasonable prices. 
We stopped in on a whim. Had the best server, superb service that we have searched for all over St Pete. 
We will be back soon.",food,positive
custom,custom,932,Food truck full of tasty tacos,tacos,positive
custom,custom,1330,"Breaded steak, blackbeans rice. Win",blackbeans rice,positive
custom,custom,319,Ask for the super spicy habanero relish on the side!,super spicy habanero relish,positive
custom,custom,1363,It was awful. Dirty. Some sushi was sour. Terrible. Ladies' room was dark and nasty. It should be closed down.,sushi,negative
custom,custom,1463,What a great find!  Super service and food in a great space.  Will be back soon!,service,positive
custom,custom,993,It's freezing outside and the store is very cold inside. The bathroom isn't well kept. Great service and quality is consistent with Starbucks' mission. The company just started charging gold card members for soy milk whereas it used to be free. Ugh.,service,positive
custom,custom,1244,Ask for a Croele. It is not on menu but very good.,Croele,positive
custom,custom,1240,Frozen margaritas rock.  Get a shot on top.,shot,neutral
custom,custom,998,Great place for breakfast. Excellent Eggs Benedict and waffles.,waffles,positive
custom,custom,1382,"Phones weren't working so I couldn't call in, but they still gave me the 10% discount. Great customer service!",Phones,negative
custom,custom,363,"Good southern type food, the server Sisi was very attentive, awesome service.",southern type food,positive
custom,custom,1624,Chicken tenders were dry fries were good I'll try again it seems rather hit or miss the presentation was pretty good though,presentation,positive
custom,custom,1149,"This place has fallen off, used to be great, terrible service, and 5 taps out?",5 taps,negative
custom,custom,300,Great service and pretty belly dancer!,belly dancer,positive
custom,custom,867,Ask the proprietor for advice on what to order...she is a wealth of knowledge.,proprietor,positive
custom,custom,1327,"Expect an incredibly long wait, even with reservations. Expect to make friends with the 10 other people waiting for their reservation.  DONT expect any sort of apology, because the servers' noses are stuck up in the air.",apology,negative
custom,custom,1175,"Real Chicago Dogs and Italian Beef? I'm in heaven! (or at least back in Chicago...). Outdoor seating only - order at the window. But it's authentic, and worth the stop!",Chicago Dogs,positive
custom,custom,661,Can always count on taco day if nothing else and by nothing else I mean BK!,taco day,positive
custom,custom,426,$6.50 pitchers!,pitchers,positive
custom,custom,701,Lemongrass tofu bun...again.,Lemongrass tofu bun,positive
custom,custom,1216,Love the bar!! Great bartenders! Amazing service!,bartenders,positive
custom,custom,924,Service is a bit slow it seems. Love the biscuits and the lobster bisque was good.,lobster bisque,positive
custom,custom,1726,"My new favorite Korean spot in town. Excellent service, great for groups and delicious fresh food! Try the dumplings, beef spring roll and beef bulgogi!",beef bulgogi,positive
custom,custom,515,Delicious and quick.,delicious,positive
custom,custom,454,Best bread and veggies in town,veggies,positive
custom,custom,1309,"Maybe obvious to some, but the dairy pops melt much faster than the others.",dairy pops,neutral
custom,custom,1485,"Great coffee , muffins , soup and the staff are all very pleasant",muffins,positive
custom,custom,765,Sangria in a Stella glass?  Stella in beer glass?   Very odd!!!!,Sangria,negative
custom,custom,234,"I ate Here Friday with a friend an its so good! Monday threw Friday 2 to 5:00 half off appetizers.They are really good.I had the Pho Tai an Cold spring rolls they were amazing,So delicious.Then I was full but greedy I got a Vietnamese poor boy to go but, wanted to taste it an it was so good ended up eating half of it. I felt bad for being greedy but it was really delicious very tasty!!!! I live on the Westbank but don't mind traveling for so good authentic Vietnamese food!!!!!",Vietnamese poor boy,positive
custom,custom,340,Tomatoes will be in full harvest next week! Bacon!,tomatoes,positive
custom,custom,1826,Nice shots today!,shots,positive
custom,custom,94,Grilled chicken plate with tzatziki sauce,tzatziki sauce,neutral
custom,custom,1094,Veggie burgers!,Veggie burgers,neutral
custom,custom,797,"Wine, tapas, mimisas, its all good",Wine,positive
custom,custom,107,"Nice service, good ambiance, delicious coffee and lavender blackberry scones!",coffee,positive
custom,custom,1722,Great iced tea ok doughnuts ok breakfast sandwiches I just went there for my free iced tea,breakfast sandwiches,neutral
custom,custom,354,"Done well. Good decor, great service and excellent food! Can't complain. A++

Can't beat 2/$20! One of the better Chilis around.",food,positive
custom,custom,640,The homemade yogurt is very good! Top it with fresh blueberries or honey and it is very very good!,honey,positive
custom,custom,1581,Try a bit of soy sauce with the Truffle Mac.,soy sauce,neutral
custom,custom,561,Excellent cafe blanco aka bailys and patron cafe made by our bartender Heather!!,cafe blanco,positive
custom,custom,893,The best Publix to go for lunch. They have a salad bar and a hot bar along with a soup bar and the publix sub station. Then there is also a place to sit and eat at the front of the store.,soup bar,positive
custom,custom,1739,Sizzli sale 2 for $3,Sizzli sale,neutral
custom,custom,740,"Quiet atmosphere, great food.  Service was good.  Yum",Service,positive
custom,custom,1207,"Indoors is dog friendly, which really is all that matters",Indoors,positive
custom,custom,135,Healthy affordable Breakfast,affordable,positive
custom,custom,25,"Best General Tso around. Also, try the grilled sweet pork, ask for extra sauce.",General Tso,positive
custom,custom,1521,$5 gets you a big hoagie,hoagie,positive
custom,custom,1670,"Sunshine and Bianca are freaky fast and very friendly, make sure you treat them nice and they will treat you nicer. When you walk in you are sure to hear both of them welcome you to the waffle house.",Bianca,positive
custom,custom,60,Some of the best Chinese food I've had in New Orleans. Wait time is rarely over 15 minutes. No delivery but the food makes up for it,no delivery,negative
custom,custom,765,Sangria in a Stella glass?  Stella in beer glass?   Very odd!!!!,Stella,negative
custom,custom,1568,"End your meal with the Puerto Rican. It is a great dessert tamale. Don't buy their tortillas, they are extra salty and they stick together in the bag.",their tortillas,negative
custom,custom,1844,gave me candles for my cake! so nice,candles,positive
custom,custom,966,Another yummy lunch!,lunch,positive
custom,custom,609,"The potato skins with BBQ are amazing. And the drink specials and bartenders are always a ""10.""",bartenders,positive
custom,custom,1536,"Very nice as Gyms go!  Nice equipment, pool seems to be where people bathe, ( water is still there is sheen of something) Courtesy is a plus at check in.  Trainers are nice if you use them.  What can you expect for 9.95 a month.  I like to work out and move on.  Thanks!",Courtesy,positive
custom,custom,1176,Dirty womens bathroom.  Why don't they realize ladies have purses?,womens bathroom,negative
custom,custom,973,Nice rooms. Nice bathrooms in the rooms. About to check out the restaurant & bar. I think I'm going to like it here!!,restaurant,neutral
custom,custom,1545,Awesome crew!! Great customer service! Great pizza,crew,positive
custom,custom,781,The pizza is just okay.,pizza,neutral
custom,custom,1288,"Hands down...BEST frozen yogurt in tucson.  Creamy, smooth and fresh toppings.  Try the blueberry and mango together.  It's my favorite!",frozen yogurt,positive
custom,custom,640,The homemade yogurt is very good! Top it with fresh blueberries or honey and it is very very good!,homemade yogurt,positive
custom,custom,1057,Very good customer service and good prices on bait and fresh fish.,customer service,positive
custom,custom,774,"Best Thai in STL, hands down. My new favorite dish, lemongrass salad with sticky rice.",lemongrass salad with sticky rice,positive
custom,custom,1585,"Donna knows what she's doing, and takes her time to ensure it's done right.",Donna,positive
custom,custom,1554,"Good catfish, delicious Cajun tasso omelet",Cajun tasso omelet,positive
custom,custom,196,"Nice cocktails, nice food, nice location!",cocktails,positive
custom,custom,1774,Birthday hot chocolate -- lets see if it's better than nova's hot chocolate machine... Of which I was the only user.,hot chocolate machine,neutral
custom,custom,743,Rip off. They fucked up my order and their prices are too high.,prices,negative
custom,custom,1144,"Great place to hang out with friends. Great appetizers, sandwiches, burgers and flatbreads.",burgers,positive
custom,custom,1665,"Post Comic-Con Soup Dumplings...Beam me up, Sushi!",Soup Dumplings,neutral
custom,custom,655,Freaky fresh ;),freshness,positive
custom,custom,1131,Bucket beers and TVs this is a sports bar.  Big parking lot and lots of Blues fans.,Blues fans,positive
custom,custom,650,Good atmosphere.,atmosphere,positive
custom,custom,1134,Ask for the TJ special...it kicks butt!,TJ special,positive
custom,custom,595,Friendly barista. Local! Good stop on foot.,local,positive
custom,custom,370,"Make your own opinion, but the "" spicy Honey garlic"" wings are awful , unless you like tomato ketchup sauce on them . Could not taste or see any honey! So we sent them back. We eat a lot of wings & honey garlic is one of our GOTO flavors.",spicy Honey garlic wings,negative
custom,custom,1210,3 employees all standing around talking to each other while ignoring customers.,employees,negative
custom,custom,1759,Sit in the back room with leather chairs.,leather chairs,neutral
custom,custom,1605,Great food & drink.Nice atmosphere. Waitress was great.Hostesses were snobby.,atmosphere,positive
custom,custom,208,I love to get carrot juice with ginger added- makes you feel alive after a night out!,carrot juice with ginger,positive
custom,custom,1459,"No thanks, I won't be needing any pretention with that drink",drink,neutral
custom,custom,442,Love their sushi burritos,sushi burritos,positive
custom,custom,464,Beautiful ambiance and food. Classic!,ambiance,positive
custom,custom,1029,Best salt and pepper shrimp! Everything else was just ok.,Everything else,neutral
custom,custom,1656,Really impressed with the service here,service,positive
custom,custom,376,The macaroni and cheese is mostly cheese and no macaroni. A hot velvetta sundae.,macaroni and cheese,negative
custom,custom,1071,avocado and champagne mango!!,avocado and champagne mango,neutral
custom,custom,949,I did a deep tissue with Bella. Great value! She was amazing!!!,Bella,positive
custom,custom,905,"Everything is right with the ambience of this lovely place. I will caution you to hurry and get there,however, as the very accomplished chef who who owns and has run this gem for years is preparing to close it and move on to other things.  This is a class act preparing for a graceful closing.",this is a class act,positive
custom,custom,760,Amazing pizza - and they deliver until 3pm!,deliver,positive
custom,custom,1812,Check in on Yelp for a free fountain soda :),fountain soda,positive
custom,custom,1813,"Went to clean out moms car inside and out. Outside is fine but a machine does it.. Inside wasn't done completely. They didn't touch the change holder, gear shift area or door handles.. I can vacuum the i side myself and save the $$",the $$,negative
custom,custom,126,$5 burritos,burritos,positive
custom,custom,1740,Wish the prices and portion sizes would come down. $13-$15 for a breakfast is pretty high.,prices,negative
custom,custom,1648,Service is slow. Be prepared to wait if they're busy.,Service,negative
custom,custom,1703,Average diner food.  Average prices.,prices,neutral
custom,custom,1100,"Awesome coffee, brunch and service.",brunch,positive
custom,custom,1577,"Perfect place for that hard to shop for friend! Curries, spice rubs, ginger, peppers and salts, chicken and beef stocks, and gift sets!",chicken and beef stocks,positive
custom,custom,1716,This is delicious food for a reasonable price! It might get busy but it is worth it.,price,positive
custom,custom,1078,The limey green sauce they put on the table is all I can think about! Delicious!,limey green sauce,positive
custom,custom,234,"I ate Here Friday with a friend an its so good! Monday threw Friday 2 to 5:00 half off appetizers.They are really good.I had the Pho Tai an Cold spring rolls they were amazing,So delicious.Then I was full but greedy I got a Vietnamese poor boy to go but, wanted to taste it an it was so good ended up eating half of it. I felt bad for being greedy but it was really delicious very tasty!!!! I live on the Westbank but don't mind traveling for so good authentic Vietnamese food!!!!!",half off appetizers,positive
custom,custom,1402,"Great food, reasonable pricing and nice outdoor seating! I plan to be back!",food,positive
custom,custom,743,Rip off. They fucked up my order and their prices are too high.,order,negative
custom,custom,602,Great food great people... Pizza is one of the best,Pizza,positive
custom,custom,1683,The pumpkin ravioli is a can't miss!,pumpkin ravioli,positive
custom,custom,1622,Fried Chicken Pinto beans mashed taters corn bread sweet tea. Ummmmmmm.,sweet tea,neutral
custom,custom,1187,Excellent place!! Always pleasant staff and the Owner always says hello.,staff,positive
custom,custom,819,Try the homemade corned beef hash!,corned beef hash,positive
custom,custom,1829,You cant beat a place were my family of 4 can dine for $20...we will return,we will return,positive
custom,custom,1280,"Great location, small, but well appointed rooms, lots of ambient noise, good price.",location,positive
custom,custom,848,"Interesting event space, but the glass is expensive.",event space,neutral
custom,custom,1684,"Parking is always problematic in this tiny shopping plaza,l. If you don't wanna valet, I always park right across the street a few feet away at the ""Medi-Weightloss/ Optical outlets plaza. That's actually where the valets park the cars. I saw one got a car from there today!",valet,neutral
custom,custom,999,Pretty tasty! The Mac and Cheese was especially good.,Mac and Cheese,positive
custom,custom,866,Staff is very friendly and helpful!!,Staff,positive
custom,custom,1752,"Wednesdays is $4 pints, bottles, highballs & half price wings :)",wings,positive
custom,custom,1153,"My tip is ""go eat here, great cuisine from scratch, delicious cocktails, warm atmosphere!! A winner is every sense!!",cuisine,positive
custom,custom,197,Turkey club gyro with pasta salad. The bacon and pesto mayo combination is remarkable.,bacon and pesto mayo combination,positive
custom,custom,399,Yummy!,food,positive
custom,custom,1026,"It's pretty cheap meat, at really expensive prices. So, if you're a quantity versus quality kind of person, maybe you'll like it! We did not.",prices,negative
custom,custom,373,Typical shopping center pizza place.  Don't expect too much and you won't be disappointed.,pizza,neutral
custom,custom,43,Great atmosphere... Live music... Excellent drinks.,live music,positive
custom,custom,1128,"End of pier. Free 90min parking on pier, $2.50 every hour after. Not a fan of the food, everything blan, seafood wasn't great. Think ppl come here to sit and eat on the pier?",food,negative
custom,custom,1265,Great place to watch the game - big HD screen outdoors and plenty of seating.,outdoors,positive
custom,custom,262,Deliciousness!!  Closest thing to In-N-Out Burgers you'll find around here.,Deliciousness,positive
custom,custom,1092,A place that regularly baked braided loaves of Challah! Yes!!,braided loaves of Challah,neutral
custom,custom,1403,"Expensive, less options, bad customer services and ignorance employees . Where do I sign up?",options,negative
custom,custom,858,"Beautiful restaurant, great service, amazing sushi & fabulous happy hour on sushi rolls!",service,positive
custom,custom,1217,Breaded asparagus (awesome bloody Mary too!),Breaded asparagus,neutral
custom,custom,1397,Getting my sushi on!!,sushi,neutral
custom,custom,104,"It is now more of a restaurant then a bar. And I love that! Spanish style food and drink menu, salsa music playing in the background. Great atmosphere. Super clean. Friendly staff.Try the coconut mojitos (garnished with actual mini coconuts!) Or the Passion Fruit Margarita (yum!) New menu. Mainly Everything is Spanish style (rice and beans, tostones, maduros,etc). They have a larger dining area on the 2nd floor and an outdoor patio that's only accessible through the inside of the bar.",coconut mojitos,positive
custom,custom,1202,Get the 3 little pigs wrap!,3 little pigs wrap,neutral
custom,custom,393,Yazoo Pale Ale on draft & live music!,Yazoo Pale Ale on draft,positive
custom,custom,975,All you can eat sushi on Sunday's for $21.99! So worth it!,All you can eat sushi on Sunday's,positive
custom,custom,965,Love the Shepherd's Pie. Big enough for two.,Shepherd's Pie,positive
custom,custom,1725,Yay this. Also the wifi. Not a good place to avoid eye contact.,wifi,negative
custom,custom,824,They now have RAMEN!!! Bonus to an already great menu.,RAMEN,positive
custom,custom,117,Pint and pizza slice for $5.95 is the way to go!,Pint and pizza slice for $5.95,positive
custom,custom,1028,"BYOB so. Ring your favorite drink to accompany the food. I recommend beers, cider or white wine.",food,neutral
custom,custom,1363,It was awful. Dirty. Some sushi was sour. Terrible. Ladies' room was dark and nasty. It should be closed down.,Ladies' room,negative
custom,custom,1514,Good food at a fair price. Waiter was very friendly and the service was quick.,Waiter,positive
custom,custom,615,Good service but i feel like the spinach dip has been minimized.,service,positive
custom,custom,488,Once again disappointed by the lack of stock and selection. It seems that if you come for anything other than notions or fabric you may be SOL,stock and selection,negative
custom,custom,834,Always get exceptional service here especially for fast food,fast food,neutral
custom,custom,1542,"At $5, only 16 oz. and full of ice, the cold brew may be the biggest rip off in Nashville.",cold brew,negative
custom,custom,956,I had the Carne Asada Burrito and I very much enjoyed the richness. I could taste the zucchini as well as the other healthy flavors,zucchini,positive
custom,custom,858,"Beautiful restaurant, great service, amazing sushi & fabulous happy hour on sushi rolls!",happy hour,positive
custom,custom,879,"Awesome. They charged my card multiple times, nearly causing me an overdraft fee. They didn't even tell me that they had charged it multiple times. The charge had better clear off.",charged,negative
custom,custom,1682,"Good shoe selection, especially for Dansko and Naot, but the manager, Erica Moreau, needs to work on her sales skills",manager,negative
custom,custom,1289,No alcohol right now! They're renewing their liquor license and should be back to the full adult beverage menu by the end of the month.,liquor license,neutral
custom,custom,1106,Great coffee.,coffee,positive
custom,custom,384,So fresh. So nice. Just pull off that freeway and take a break.,fresh,positive
custom,custom,1191,Quick service!  Yeah!!!!!,service,positive
custom,custom,1770,Use your Costco card for discounts on rentals and join Fastbreak to save time and bypass the counter,counter,positive
custom,custom,1465,"Best local hot wings place in Nola.....especially their hottest brand, Bayou Beast!",hot wings,positive
custom,custom,1370,Everything is great but the Greek coffee tasted very stale,Greek coffee,negative
custom,custom,687,Their renovations are spectacular. New patio out front looks very promising.,renovations,positive
custom,custom,1769,"Great food, great look, great service, plenty of parking. Look out coffee cup!",food,positive
custom,custom,869,"Coffee and espresso available, as well as a very small area with table & chairs",area with table & chairs,neutral
custom,custom,1512,"If you want to sing karaoke, come in on the evening...select the song... Clear your throat... Let it rip!",the song,neutral
custom,custom,1469,Try the nachos,nachos,neutral
custom,custom,185,Best seafood in the area!,seafood,positive
custom,custom,354,"Done well. Good decor, great service and excellent food! Can't complain. A++

Can't beat 2/$20! One of the better Chilis around.",service,positive
custom,custom,1229,Live band n cheap wings! Can't go wrong,Live band,positive
custom,custom,492,"Came for the Hop Slam... The wings are mediocre , but the bartendress was cool.",Hop Slam,neutral
custom,custom,971,Pretty good wings and steaks,steaks,positive
custom,custom,374,Fun atmosphere! Love the food!!,atmosphere,positive
custom,custom,1128,"End of pier. Free 90min parking on pier, $2.50 every hour after. Not a fan of the food, everything blan, seafood wasn't great. Think ppl come here to sit and eat on the pier?",parking,positive
custom,custom,1440,It's strange to ask tourists if they want their picture taken (with their camera) and then ask for a few dollars. Right?,ask for a few dollars,negative
custom,custom,1158,"Small, but fresh and tasty.  My favorite is bag, bang chicken and shrimp.","bag, bang chicken and shrimp",positive
custom,custom,1175,"Real Chicago Dogs and Italian Beef? I'm in heaven! (or at least back in Chicago...). Outdoor seating only - order at the window. But it's authentic, and worth the stop!",window,neutral
custom,custom,1038,Caramel rolls + fried green tomatoes = delicious!,fried green tomatoes,positive
custom,custom,702,"Great, friendly service! Accommodated us lickity split! Price was exactly as quoted--super affordable!!",price,positive
custom,custom,1232,Best value sushi in town,sushi,positive
custom,custom,756,Pizza & baked ziti heaven,baked ziti,positive
custom,custom,1323,"Hard, flavorless crust. It hurt the jaw to chew. Won't order from again.",chew,negative
custom,custom,397,Truly a garden of brew.,brew,positive
custom,custom,306,Great margaritas!!!,margaritas,positive
custom,custom,1136,Will never eat here again. Ordered the special B1G1 to go and as I'm enjoying my meal found a huge chunk of glass in it.,special B1G1,negative
custom,custom,297,Go for the matcha!,matcha,positive
custom,custom,1359,Very unique sandwiches with great flavor!,flavor,positive
custom,custom,1423,Loving the executive shave! Will is the king of the straight edge!,executive shave,positive
custom,custom,1022,Lunch special which includes 2 classic sushi rolls and a soup or salad for $9.95 m-f 11a-2p.,$9.95,neutral
custom,custom,1316,Great food!,food,positive
custom,custom,40,"Good specials, nice menu",menu,positive
custom,custom,1312,Pretty good! The Mojo platter reminds me of the kalhua pork I got in Maui!,kalhua pork,positive
custom,custom,801,Onion rings are dope!,onion rings,positive
custom,custom,409,Cash only for a $150 bowling tab in my opinion is ridiculous.,cash only,negative
custom,custom,1760,They really really need new toilet seats in the ladies bathroom !,ladies bathroom,negative
custom,custom,1497,Look at the water in my room,room,neutral
custom,custom,1717,Delicious burgers with plenty of options for toppings & great service,options for toppings,positive
custom,custom,1180,Grab a sandwich from Lenny's and have yourself a picnic!,sandwich,positive
custom,custom,1653,Vegan lunch / now once a month.,Vegan lunch,neutral
custom,custom,744,Amazing steak tacos!! Very authentic & reasonably priced!! Can't wait to come back!!,steak tacos,positive
custom,custom,1670,"Sunshine and Bianca are freaky fast and very friendly, make sure you treat them nice and they will treat you nicer. When you walk in you are sure to hear both of them welcome you to the waffle house.",Sunshine,positive
custom,custom,1308,New lunch menu!  They have hummus!,hummus,neutral
custom,custom,1822,It's wing time!,wing,neutral
custom,custom,1641,"They have always put in the effort to have variety of kids-friendly, coloring menus, along with complete lineup of crayons to keep the youngsters busy. Unfortunately that is about the only good thing to say about this place. Food tastes as plain as it appears; no creativity whatsoever, no spices, blended and dull. Coffee is simply a joke. Space is crowded so expect your table to be bumped regularly by passing people. Overall, absolutely overrated.",Food,negative
custom,custom,141,Sarah was awesome! it was my first time and she talked to me the entire time to keep my mind off it. It was a really quick service too-but not rushed! I will be back :).,quick service,positive
custom,custom,1096,"Favorite bbq in the city, great pie too!!!",pie,positive
custom,custom,1211,"I was a little disappointed in this visit. I've been here before and had a great experience. This time was not so good. The see ER seemed perturbed by our large party. No ""hello"", ""how are you"", etc. All the salads were warm. I don't know why. While the portions were generous as usual, my pasta lacked flavor and came out luke warm. The cheese cause was concealed. Cunetto's is normally fantastic. This time they missed the mark.",see ER,negative
custom,custom,1837,Some of the better gas prices around,gas prices,positive
custom,custom,1250,"Perfect burrito! Visually doesn't look like much, but the taste makes up for it in spades! Yumma!!",burrito,positive
custom,custom,485,Great Indian and Thai food!,Thai,positive
